date,state,State Date,fips,cases,deaths,population,CaseCapita,Pact,Color
2020-05-26,Kansas,Kansas43977,20,9352,204,2910360,0.003213348,NA,Republican
2020-05-27,Kansas,Kansas43978,20,9453,207,2910360,0.003248052,NA,Republican
2020-05-28,Kansas,Kansas43979,20,9513,209,2910360,0.003268668,NA,Republican
2020-05-29,Kansas,Kansas43980,20,9826,209,2910360,0.003376215,NA,Republican
2020-05-30,Kansas,Kansas43981,20,9847,209,2910360,0.00338343,NA,Republican
2020-05-31,Kansas,Kansas43982,20,9878,211,2910360,0.003394082,NA,Republican
2020-06-01,Kansas,Kansas43983,20,10103,217,2910360,0.003471392,NA,Republican
2020-06-02,Kansas,Kansas43984,20,10143,227,2910360,0.003485136,NA,Republican
2020-06-03,Kansas,Kansas43985,20,10281,227,2910360,0.003532553,NA,Republican
2020-06-04,Kansas,Kansas43986,20,10332,230,2910360,0.003550076,NA,Republican
2020-06-05,Kansas,Kansas43987,20,10493,233,2910360,0.003605396,NA,Republican
2020-06-06,Kansas,Kansas43988,20,10517,234,2910360,0.003613642,NA,Republican
2020-06-07,Kansas,Kansas43989,20,10549,234,2910360,0.003624638,NA,Republican
2020-06-08,Kansas,Kansas43990,20,10724,237,2910360,0.003684768,NA,Republican
2020-06-09,Kansas,Kansas43991,20,10786,238,2910360,0.003706071,NA,Republican
2020-06-10,Kansas,Kansas43992,20,10931,241,2910360,0.003755893,NA,Republican
2020-06-11,Kansas,Kansas43993,20,10984,242,2910360,0.003774104,NA,Republican
2020-06-12,Kansas,Kansas43994,20,11152,243,2910360,0.003831828,NA,Republican
2020-06-13,Kansas,Kansas43995,20,11195,244,2910360,0.003846603,NA,Republican
2020-06-14,Kansas,Kansas43996,20,11247,244,2910360,0.00386447,NA,Republican
2020-06-15,Kansas,Kansas43997,20,11516,246,2910360,0.003956899,NA,Republican
2020-06-16,Kansas,Kansas43998,20,11569,246,2910360,0.00397511,NA,Republican
2020-06-17,Kansas,Kansas43999,20,11801,248,2910360,0.004054825,NA,Republican
2020-06-18,Kansas,Kansas44000,20,11886,252,2910360,0.004084031,NA,Republican
2020-06-19,Kansas,Kansas44001,20,12168,254,2910360,0.004180926,NA,Republican
2020-06-20,Kansas,Kansas44002,20,12218,257,2910360,0.004198106,NA,Republican
2020-06-21,Kansas,Kansas44003,20,12258,258,2910360,0.00421185,NA,Republican
2020-06-22,Kansas,Kansas44004,20,12576,260,2910360,0.004321115,NA,Republican
2020-06-23,Kansas,Kansas44005,20,12659,261,2910360,0.004349634,NA,Republican
2020-06-24,Kansas,Kansas44006,20,13110,262,2910360,0.004504597,NA,Republican
2020-06-25,Kansas,Kansas44007,20,13207,263,2910360,0.004537927,NA,Republican
2020-06-26,Kansas,Kansas44008,20,13729,266,2910360,0.004717286,NA,Republican
2020-06-27,Kansas,Kansas44009,20,13767,269,2910360,0.004730343,NA,Republican
2020-06-28,Kansas,Kansas44010,20,14016,272,2910360,0.004815899,NA,Republican
2020-06-29,Kansas,Kansas44011,20,14568,276,2910360,0.005005566,NA,Republican
2020-06-30,Kansas,Kansas44012,20,14629,276,2910360,0.005026526,NA,Republican
2020-07-01,Kansas,Kansas44013,20,15142,280,2910360,0.005202793,NA,Republican
2020-07-02,Kansas,Kansas44014,20,15226,282,2910360,0.005231655,NA,Republican
2020-07-03,Kansas,Kansas44015,20,16015,283,2910360,0.005502756,NA,Republican
2020-07-04,Kansas,Kansas44016,20,16165,284,2910360,0.005554296,NA,Republican
2020-07-05,Kansas,Kansas44017,20,16289,287,2910360,0.005596902,NA,Republican
2020-07-06,Kansas,Kansas44018,20,17082,288,2910360,0.005869377,NA,Republican
2020-07-07,Kansas,Kansas44019,20,17157,290,2910360,0.005895147,NA,Republican
2020-07-08,Kansas,Kansas44020,20,17807,291,2910360,0.006118487,NA,Republican
2020-07-09,Kansas,Kansas44021,20,18031,294,2910360,0.006195453,NA,Republican
2020-07-10,Kansas,Kansas44022,20,18799,294,2910360,0.006459338,NA,Republican
2020-07-11,Kansas,Kansas44023,20,18983,294,2910360,0.006522561,NA,Republican
2020-07-12,Kansas,Kansas44024,20,19295,300,2910360,0.006629764,NA,Republican
2020-07-13,Kansas,Kansas44025,20,20265,301,2910360,0.006963056,NA,Republican
2020-07-14,Kansas,Kansas44026,20,20347,303,2910360,0.006991231,NA,Republican
2020-07-15,Kansas,Kansas44027,20,21157,308,2910360,0.007269547,NA,Republican
2020-07-16,Kansas,Kansas44028,20,21273,309,2910360,0.007309405,NA,Republican
2020-07-17,Kansas,Kansas44029,20,22199,310,2910360,0.007627579,NA,Republican
2020-07-18,Kansas,Kansas44030,20,22238,312,2910360,0.007640979,NA,Republican
2020-07-19,Kansas,Kansas44031,20,22459,313,2910360,0.007716915,NA,Republican
